IDCompLib,IDCompType,Model,HP,RatedCapacity,RatedPressure,MaxFullFlowPressure,IDControlType,UnloadPoint,MinULSumpPressure,BlowdownTime,UnloadSteps,ModulatingPressRange,PowerFLBHP,TotPackageInputPower,SpecPackagePower,NoLoadPowerFM,NoLoadPowerUL,MaxSurgePressure,MaxPressSurgeFlow,MinStonewallPressure,MinPressStonewallFlow,DesignSurgeFlow,DesignInTemp,DesignInPressure,AmpsFL,EffFL
703,2,200 hp/150 kW,200,1098,100,100,3,40,15,40,2,16.66699982,220,174.3999939,15.89999962,57,20,-9999,-9999,-9999,-9999,-9999,68,14.5,223,94.09999847
704,2,200 hp/150 kW,200,1048,100,110,4,100,15,40,2,-9999,210,166.5,15.89999962,-9999,20,-9999,-9999,-9999,-9999,-9999,68,14.5,223,94.09999847
706,2,200 hp/150 kW,200,947,115,125,1,50,15,40,2,5,210,166.5,17.60000038,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,223,94.09999847
707,2,200 hp/150 kW,200,992,115,115,2,50,15,40,2,20,220,174.3999939,17.60000038,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,223,94.09999847
708,2,200 hp/150 kW,200,992,115,115,3,40,15,40,2,16.66699982,220,174.3999939,17.60000038,57,20,-9999,-9999,-9999,-9999,-9999,68,14.5,223,94.09999847
709,2,200 hp/150 kW,200,947,115,125,4,100,15,40,2,-9999,210,166.5,17.60000038,-9999,20,-9999,-9999,-9999,-9999,-9999,68,14.5,223,94.09999847
711,2,200 hp/150 kW,200,945,125,135,1,50,15,40,2,5,210,166.5,17.60000038,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,223,94.09999847
712,2,200 hp/150 kW,200,990,125,125,2,50,15,40,2,20,220,174.3999939,17.60000038,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,223,94.09999847
713,2,200 hp/150 kW,200,990,125,125,3,40,15,40,2,16.66699982,220,174.3999939,17.60000038,57,20,-9999,-9999,-9999,-9999,-9999,68,14.5,223,94.09999847
714,2,200 hp/150 kW,200,945,125,135,4,100,15,40,2,-9999,210,166.5,17.60000038,-9999,20,-9999,-9999,-9999,-9999,-9999,68,14.5,223,94.09999847
716,2,200 hp/150 kW,200,882,140,150,1,50,15,40,2,5,210,166.5,18.89999962,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,223,94.09999847
717,2,200 hp/150 kW,200,924,140,140,2,50,15,40,2,20,220,174.3999939,18.89999962,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,223,94.09999847
718,2,200 hp/150 kW,200,924,140,140,3,40,15,40,2,16.66699982,220,174.3999939,18.89999962,57,20,-9999,-9999,-9999,-9999,-9999,68,14.5,223,94.09999847
719,2,200 hp/150 kW,200,882,140,150,4,100,15,40,2,-9999,210,166.5,18.89999962,-9999,20,-9999,-9999,-9999,-9999,-9999,68,14.5,223,94.09999847
721,2,200 hp/150 kW,200,630,200,210,1,50,15,40,2,5,210,166.5,26.39999962,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,223,94.09999847
722,2,200 hp/150 kW,200,660,200,200,2,50,15,40,2,20,220,174.3999939,26.39999962,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,223,94.09999847
723,2,200 hp/150 kW,200,660,200,200,3,40,15,40,2,16.66699982,220,174.3999939,26.39999962,57,20,-9999,-9999,-9999,-9999,-9999,68,14.5,223,94.09999847
724,2,200 hp/150 kW,200,630,200,210,4,100,15,40,2,-9999,210,166.5,26.39999962,-9999,20,-9999,-9999,-9999,-9999,-9999,68,14.5,223,94.09999847
726,2,250 hp/185 kW,250,1327,100,110,1,50,15,40,2,5,262.5,209.1999969,15.80000019,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,290,93.59999847
727,2,250 hp/185 kW,250,1390,100,100,2,50,15,40,2,20,275,219.1999969,15.80000019,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,290,93.59999847
728,2,250 hp/185 kW,250,1390,100,100,3,40,15,40,2,16.66699982,275,219.1999969,15.80000019,57,20,-9999,-9999,-9999,-9999,-9999,68,14.5,290,93.59999847
729,2,250 hp/185 kW,250,1327,100,110,4,100,15,40,2,-9999,262.5,209.1999969,15.80000019,-9999,20,-9999,-9999,-9999,-9999,-9999,68,14.5,290,93.59999847
731,2,250 hp/185 kW,250,1192,125,135,1,50,15,40,2,5,262.5,209.1999969,17.5,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,290,93.59999847
732,2,250 hp/185 kW,250,1249,125,125,2,50,15,40,2,20,275,219.1999969,17.5,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,290,93.59999847
733,2,250 hp/185 kW,250,1249,125,125,3,40,15,40,2,16.66699982,275,219.1999969,17.5,57,20,-9999,-9999,-9999,-9999,-9999,68,14.5,290,93.59999847
734,2,250 hp/185 kW,250,1192,125,135,4,100,15,40,2,-9999,262.5,209.1999969,17.5,-9999,20,-9999,-9999,-9999,-9999,-9999,68,14.5,290,93.59999847
736,2,250 hp/185 kW,250,1114,140,150,1,50,15,40,2,5,262.5,209.1999969,18.79999924,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,290,93.59999847
737,2,250 hp/185 kW,250,1167,140,140,2,50,15,40,2,20,275,219.1999969,18.79999924,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,290,93.59999847
738,2,250 hp/185 kW,250,1167,140,140,3,40,15,40,2,16.66699982,275,219.1999969,18.79999924,57,20,-9999,-9999,-9999,-9999,-9999,68,14.5,290,93.59999847
739,2,250 hp/185 kW,250,1114,140,150,4,100,15,40,2,-9999,262.5,209.1999969,18.79999924,-9999,20,-9999,-9999,-9999,-9999,-9999,68,14.5,290,93.59999847
741,2,250 hp/185 kW,250,907,200,210,1,50,15,40,2,5,262.5,209.1999969,23.10000038,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,290,93.59999847
742,2,250 hp/185 kW,250,950,200,200,2,50,15,40,2,20,275,219.1999969,23.10000038,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,290,93.59999847
743,2,250 hp/185 kW,250,950,200,200,3,40,15,40,2,16.66699982,275,219.1999969,23.10000038,57,20,-9999,-9999,-9999,-9999,-9999,68,14.5,290,93.59999847
744,2,250 hp/185 kW,250,907,200,210,4,100,15,40,2,-9999,262.5,209.1999969,23.10000038,-9999,20,-9999,-9999,-9999,-9999,-9999,68,14.5,290,93.59999847
746,2,300 hp/225 kW,300,1629,100,110,1,50,15,40,2,5,315,249.6999969,15.30000019,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,330,94.09999847
747,2,300 hp/225 kW,300,1707,100,100,2,50,15,40,2,20,330,261.6000061,15.30000019,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,330,94.09999847
748,2,300 hp/225 kW,300,1707,100,100,3,40,15,40,2,16.66699982,330,261.6000061,15.30000019,57,20,-9999,-9999,-9999,-9999,-9999,68,14.5,330,94.09999847
749,2,300 hp/225 kW,300,1629,100,110,4,100,15,40,2,-9999,315,249.6999969,15.30000019,-9999,20,-9999,-9999,-9999,-9999,-9999,68,14.5,330,94.09999847
751,2,300 hp/225 kW,300,1409,125,135,1,50,15,40,2,5,315,249.6999969,17.70000076,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,330,94.09999847
752,2,300 hp/225 kW,300,1476,125,125,2,50,15,40,2,20,330,261.6000061,17.70000076,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,330,94.09999847
753,2,300 hp/225 kW,300,1476,125,125,3,40,15,40,2,16.66699982,330,261.6000061,17.70000076,57,20,-9999,-9999,-9999,-9999,-9999,68,14.5,330,94.09999847
754,2,300 hp/225 kW,300,1409,125,135,4,100,15,40,2,-9999,315,249.6999969,17.70000076,-9999,20,-9999,-9999,-9999,-9999,-9999,68,14.5,330,94.09999847
756,2,300 hp/225 kW,300,1363,140,150,1,50,15,40,2,5,315,249.6999969,18.29999924,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,330,94.09999847
757,2,300 hp/225 kW,300,1428,140,140,2,50,15,40,2,20,330,261.6000061,18.29999924,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,330,94.09999847
758,2,300 hp/225 kW,300,1428,140,140,3,40,15,40,2,16.66699982,330,261.6000061,18.29999924,57,20,-9999,-9999,-9999,-9999,-9999,68,14.5,330,94.09999847
759,2,300 hp/225 kW,300,1363,140,150,4,100,15,40,2,-9999,315,249.6999969,18.29999924,-9999,20,-9999,-9999,-9999,-9999,-9999,68,14.5,330,94.09999847
761,2,300 hp/225 kW,300,1091,200,210,1,50,15,40,2,5,315,249.6999969,22.89999962,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,330,94.09999847
762,2,300 hp/225 kW,300,1143,200,200,2,50,15,40,2,20,330,261.6000061,22.89999962,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,330,94.09999847
763,2,300 hp/225 kW,300,1143,200,200,3,40,15,40,2,16.66699982,330,261.6000061,22.89999962,57,20,-9999,-9999,-9999,-9999,-9999,68,14.5,330,94.09999847
764,2,300 hp/225 kW,300,1091,200,210,4,100,15,40,2,-9999,315,249.6999969,22.89999962,-9999,20,-9999,-9999,-9999,-9999,-9999,68,14.5,330,94.09999847
766,2,350 hp/260 kW,350,1857,100,110,1,50,15,40,2,5,367.5,290.1000061,15.60000038,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,385,94.5
767,2,350 hp/260 kW,350,1945,100,100,2,50,15,40,2,20,385,303.8999939,15.60000038,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,385,94.5
768,2,350 hp/260 kW,350,1945,100,100,3,40,15,40,2,16.66699982,385,303.8999939,15.60000038,57,20,-9999,-9999,-9999,-9999,-9999,68,14.5,385,94.5
769,2,350 hp/260 kW,350,1857,100,110,4,100,15,40,2,-9999,367.5,290.1000061,15.60000038,-9999,20,-9999,-9999,-9999,-9999,-9999,68,14.5,385,94.5
771,2,350 hp/260 kW,350,1680,125,135,1,50,15,40,2,5,367.5,290.1000061,17.29999924,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,385,94.5
772,2,350 hp/260 kW,350,1760,125,125,2,50,15,40,2,20,385,303.8999939,17.29999924,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,385,94.5
773,2,350 hp/260 kW,350,1760,125,125,3,40,15,40,2,16.66699982,385,303.8999939,17.29999924,57,20,-9999,-9999,-9999,-9999,-9999,68,14.5,385,94.5
774,2,350 hp/260 kW,350,1680,125,135,4,100,15,40,2,-9999,367.5,290.1000061,17.29999924,-9999,20,-9999,-9999,-9999,-9999,-9999,68,14.5,385,94.5
776,2,350 hp/260 kW,350,1593,140,150,1,50,15,40,2,5,367.5,290.1000061,18.20000076,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,385,94.5
777,2,350 hp/260 kW,350,1669,140,140,2,50,15,40,2,20,385,303.8999939,18.20000076,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,385,94.5
778,2,350 hp/260 kW,350,1669,140,140,3,40,15,40,2,16.66699982,385,303.8999939,18.20000076,57,20,-9999,-9999,-9999,-9999,-9999,68,14.5,385,94.5
779,2,350 hp/260 kW,350,1593,140,150,4,100,15,40,2,-9999,367.5,290.1000061,18.20000076,-9999,20,-9999,-9999,-9999,-9999,-9999,68,14.5,385,94.5
781,2,350 hp/260 kW,350,1304,200,210,1,50,15,40,2,5,367.5,290.1000061,22.20000076,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,385,94.5
782,2,350 hp/260 kW,350,1366,200,200,2,50,15,40,2,20,385,303.8999939,22.20000076,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,385,94.5
783,2,350 hp/260 kW,350,1366,200,200,3,40,15,40,2,16.66699982,385,303.8999939,22.20000076,57,20,-9999,-9999,-9999,-9999,-9999,68,14.5,385,94.5
784,2,350 hp/260 kW,350,1304,200,210,4,100,15,40,2,-9999,367.5,290.1000061,22.20000076,-9999,20,-9999,-9999,-9999,-9999,-9999,68,14.5,385,94.5
786,2,400 hp/300 kW,400,2134,100,110,1,50,15,40,2,5,420,331.6000061,15.5,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,441,94.5
787,2,400 hp/300 kW,400,2236,100,100,2,50,15,40,2,20,440,347.2999878,15.5,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,441,94.5
788,2,400 hp/300 kW,400,2236,100,100,3,40,15,40,2,16.66699982,440,347.2999878,15.5,57,20,-9999,-9999,-9999,-9999,-9999,68,14.5,441,94.5
789,2,400 hp/300 kW,400,2134,100,110,4,100,15,40,2,-9999,420,331.6000061,15.5,-9999,20,-9999,-9999,-9999,-9999,-9999,68,14.5,441,94.5
791,2,400 hp/300 kW,400,1964,125,135,1,50,15,40,2,5,420,331.6000061,16.89999962,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,441,94.5
792,2,400 hp/300 kW,400,2057,125,125,2,50,15,40,2,20,440,347.2999878,16.89999962,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,441,94.5
793,2,400 hp/300 kW,400,2057,125,125,3,40,15,40,2,16.66699982,440,347.2999878,16.89999962,57,20,-9999,-9999,-9999,-9999,-9999,68,14.5,441,94.5
794,2,400 hp/300 kW,400,1964,125,135,4,100,15,40,2,-9999,420,331.6000061,16.89999962,-9999,20,-9999,-9999,-9999,-9999,-9999,68,14.5,441,94.5
796,2,400 hp/300 kW,400,1837,140,150,1,50,15,40,2,5,420,331.6000061,18.10000038,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,441,94.5
797,2,400 hp/300 kW,400,1924,140,140,2,50,15,40,2,20,440,347.2999878,18.10000038,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,441,94.5
798,2,400 hp/300 kW,400,1924,140,140,3,40,15,40,2,16.66699982,440,347.2999878,18.10000038,57,20,-9999,-9999,-9999,-9999,-9999,68,14.5,441,94.5
799,2,400 hp/300 kW,400,1837,140,150,4,100,15,40,2,-9999,420,331.6000061,18.10000038,-9999,20,-9999,-9999,-9999,-9999,-9999,68,14.5,441,94.5
801,2,400 hp/300 kW,400,1473,200,210,1,50,15,40,2,5,420,331.6000061,22.5,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,441,94.5
802,2,400 hp/300 kW,400,1543,200,200,2,50,15,40,2,20,440,347.2999878,22.5,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,441,94.5
803,2,400 hp/300 kW,400,1543,200,200,3,40,15,40,2,16.66699982,440,347.2999878,22.5,57,20,-9999,-9999,-9999,-9999,-9999,68,14.5,441,94.5
804,2,400 hp/300 kW,400,1473,200,210,4,100,15,40,2,-9999,420,331.6000061,22.5,-9999,20,-9999,-9999,-9999,-9999,-9999,68,14.5,441,94.5
806,2,450 hp/335 kW,450,2296,100,110,1,50,15,40,2,5,472.5,371,16.20000076,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,495,95
807,2,450 hp/335 kW,450,2405,100,100,2,50,15,40,2,20,495,388.7000122,16.20000076,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,495,95
808,2,450 hp/335 kW,450,2405,100,100,3,40,15,40,2,16.66699982,495,388.7000122,16.20000076,57,20,-9999,-9999,-9999,-9999,-9999,68,14.5,495,95
809,2,450 hp/335 kW,450,2296,100,110,4,100,15,40,2,-9999,472.5,371,16.20000076,-9999,20,-9999,-9999,-9999,-9999,-9999,68,14.5,495,95
811,2,450 hp/335 kW,450,2143,125,135,1,50,15,40,2,5,472.5,371,17.29999924,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,495,95
812,2,450 hp/335 kW,450,2245,125,125,2,50,15,40,2,20,495,388.7000122,17.29999924,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,495,95
813,2,450 hp/335 kW,450,2245,125,125,3,40,15,40,2,16.66699982,495,388.7000122,17.29999924,57,20,-9999,-9999,-9999,-9999,-9999,68,14.5,495,95
814,2,450 hp/335 kW,450,2143,125,135,4,100,15,40,2,-9999,472.5,371,17.29999924,-9999,20,-9999,-9999,-9999,-9999,-9999,68,14.5,495,95
816,2,450 hp/335 kW,450,2004,140,150,1,50,15,40,2,5,472.5,371,18.5,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,495,95
817,2,450 hp/335 kW,450,2099,140,140,2,50,15,40,2,20,495,388.7000122,18.5,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,495,95
818,2,450 hp/335 kW,450,2099,140,140,3,40,15,40,2,16.66699982,495,388.7000122,18.5,57,20,-9999,-9999,-9999,-9999,-9999,68,14.5,495,95
819,2,450 hp/335 kW,450,2004,140,150,4,100,15,40,2,-9999,472.5,371,18.5,-9999,20,-9999,-9999,-9999,-9999,-9999,68,14.5,495,95
821,2,450 hp/335 kW,450,1660,200,210,1,50,15,40,2,5,472.5,371,22.39999962,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,495,95
822,2,450 hp/335 kW,450,1739,200,200,2,50,15,40,2,20,495,388.7000122,22.39999962,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,495,95
823,2,450 hp/335 kW,450,1739,200,200,3,40,15,40,2,16.66699982,495,388.7000122,22.39999962,57,20,-9999,-9999,-9999,-9999,-9999,68,14.5,495,95
824,2,450 hp/335 kW,450,1660,200,210,4,100,15,40,2,-9999,472.5,371,22.39999962,-9999,20,-9999,-9999,-9999,-9999,-9999,68,14.5,495,95
826,2,500 hp/375 kW,500,2554,100,110,1,50,15,40,2,5,525,414.3999939,16.20000076,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,545,94.5
827,2,500 hp/375 kW,500,2675,100,100,2,50,15,40,2,20,550,434.2000122,16.20000076,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,545,94.5
828,2,500 hp/375 kW,500,2675,100,100,3,40,15,40,2,16.66699982,550,434.2000122,16.20000076,57,20,-9999,-9999,-9999,-9999,-9999,68,14.5,545,94.5
829,2,500 hp/375 kW,500,2554,100,110,4,100,15,40,2,-9999,525,414.3999939,16.20000076,-9999,20,-9999,-9999,-9999,-9999,-9999,68,14.5,545,94.5
831,2,500 hp/375 kW,500,2315,125,135,1,50,15,40,2,5,525,414.3999939,17.89999962,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,545,94.5
832,2,500 hp/375 kW,500,2425,125,125,2,50,15,40,2,20,550,434.2000122,17.89999962,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,545,94.5
833,2,500 hp/375 kW,500,2425,125,125,3,40,15,40,2,16.66699982,550,434.2000122,17.89999962,57,20,-9999,-9999,-9999,-9999,-9999,68,14.5,545,94.5
834,2,500 hp/375 kW,500,2315,125,135,4,100,15,40,2,-9999,525,414.3999939,17.89999962,-9999,20,-9999,-9999,-9999,-9999,-9999,68,14.5,545,94.5
836,2,500 hp/375 kW,500,2162,140,150,1,50,15,40,2,5,525,414.3999939,19.20000076,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,545,94.5
837,2,500 hp/375 kW,500,2265,140,140,2,50,15,40,2,20,550,434.2000122,19.20000076,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,545,94.5
838,2,500 hp/375 kW,500,2265,140,140,3,40,15,40,2,16.66699982,550,434.2000122,19.20000076,57,20,-9999,-9999,-9999,-9999,-9999,68,14.5,545,94.5
839,2,500 hp/375 kW,500,2162,140,150,4,100,15,40,2,-9999,525,414.3999939,19.20000076,-9999,20,-9999,-9999,-9999,-9999,-9999,68,14.5,545,94.5
841,2,500 hp/375 kW,500,1788,200,210,1,50,15,40,2,5,525,414.3999939,23.20000076,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,545,94.5
842,2,500 hp/375 kW,500,1873,200,200,2,50,15,40,2,20,550,434.2000122,23.20000076,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,545,94.5
843,2,500 hp/375 kW,500,1873,200,200,3,40,15,40,2,16.66699982,550,434.2000122,23.20000076,57,20,-9999,-9999,-9999,-9999,-9999,68,14.5,545,94.5
844,2,500 hp/375 kW,500,1788,200,210,4,100,15,40,2,-9999,525,414.3999939,23.20000076,-9999,20,-9999,-9999,-9999,-9999,-9999,68,14.5,545,94.5
846,2,600 hp/450 kW,600,3095,100,110,1,50,15,40,2,5,630,497.2999878,16.10000038,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,654,94.5
847,2,600 hp/450 kW,600,3242,100,100,2,50,15,40,2,20,660,521,16.10000038,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,654,94.5
848,2,600 hp/450 kW,600,3242,100,100,3,40,15,40,2,16.66699982,660,521,16.10000038,57,20,-9999,-9999,-9999,-9999,-9999,68,14.5,654,94.5
849,2,600 hp/450 kW,600,3095,100,110,4,100,15,40,2,-9999,630,497.2999878,16.10000038,-9999,20,-9999,-9999,-9999,-9999,-9999,68,14.5,654,94.5
851,3,50 hp/37 kW,50,221,75,85,4,100,-9999,-9999,2,-9999,51,41.5,18.70000076,-9999,22,-9999,-9999,-9999,-9999,-9999,68,14.5,60,91.69999695
852,3,50 hp/37 kW,50,195,100,110,4,100,-9999,-9999,2,-9999,52.5,42.70000076,21.79999924,-9999,19,-9999,-9999,-9999,-9999,-9999,68,14.5,60,91.69999695
853,3,50 hp/37 kW,50,186,110,120,4,100,-9999,-9999,2,-9999,52.5,42.70000076,22.89999962,-9999,18,-9999,-9999,-9999,-9999,-9999,68,14.5,60,91.69999695
854,3,50 hp/37 kW,50,182,115,125,4,100,-9999,-9999,2,-9999,52.5,42.70000076,23.5,-9999,18,-9999,-9999,-9999,-9999,-9999,68,14.5,60,91.69999695
855,3,50 hp/37 kW,50,174,125,135,4,100,-9999,-9999,2,-9999,52.5,42.70000076,24.60000038,-9999,17,-9999,-9999,-9999,-9999,-9999,68,14.5,60,91.69999695
856,3,50 hp/37 kW,50,163,135,145,4,100,-9999,-9999,2,-9999,52.5,42.70000076,26.20000076,-9999,16,-9999,-9999,-9999,-9999,-9999,68,14.5,60,91.69999695
857,3,50 hp/37 kW,50,153,150,160,4,100,-9999,-9999,2,-9999,52.5,42.70000076,27.89999962,-9999,16,-9999,-9999,-9999,-9999,-9999,68,14.5,60,91.69999695
858,3,60 hp/45 kW,60,274,75,85,4,100,-9999,-9999,2,-9999,61.20000076,49.79999924,18.20000076,-9999,24,-9999,-9999,-9999,-9999,-9999,68,14.5,72.80000305,91.69999695
859,3,60 hp/45 kW,60,249,100,110,4,100,-9999,-9999,2,-9999,63,51.29999924,20.60000038,-9999,21,-9999,-9999,-9999,-9999,-9999,68,14.5,72.80000305,91.69999695
860,3,60 hp/45 kW,60,239,110,120,4,100,-9999,-9999,2,-9999,63,51.29999924,21.39999962,-9999,20,-9999,-9999,-9999,-9999,-9999,68,14.5,72.80000305,91.69999695
861,3,60 hp/45 kW,60,231,115,125,4,100,-9999,-9999,2,-9999,63,51.29999924,22.20000076,-9999,20,-9999,-9999,-9999,-9999,-9999,68,14.5,72.80000305,91.69999695
862,3,60 hp/45 kW,60,220,125,135,4,100,-9999,-9999,2,-9999,63,51.29999924,23.29999924,-9999,19,-9999,-9999,-9999,-9999,-9999,68,14.5,72.80000305,91.69999695
863,3,60 hp/45 kW,60,208,135,145,4,100,-9999,-9999,2,-9999,63,51.29999924,24.70000076,-9999,18,-9999,-9999,-9999,-9999,-9999,68,14.5,72.80000305,91.69999695
864,3,60 hp/45 kW,60,194,150,160,4,100,-9999,-9999,2,-9999,63,51.29999924,26.39999962,-9999,17,-9999,-9999,-9999,-9999,-9999,68,14.5,72.80000305,91.69999695
865,3,75 hp/55 kW,75,368,75,85,4,100,-9999,-9999,2,-9999,76.5,62.20000076,16.89999962,-9999,24,-9999,-9999,-9999,-9999,-9999,68,14.5,96,91.69999695
866,3,75 hp/55 kW,75,331,100,110,4,100,-9999,-9999,2,-9999,78.80000305,64.09999847,19.39999962,-9999,21,-9999,-9999,-9999,-9999,-9999,68,14.5,96,91.69999695
867,3,75 hp/55 kW,75,316,110,120,4,100,-9999,-9999,2,-9999,78.80000305,64.09999847,20.29999924,-9999,21,-9999,-9999,-9999,-9999,-9999,68,14.5,96,91.69999695
868,3,75 hp/55 kW,75,308,115,125,4,100,-9999,-9999,2,-9999,78.80000305,64.09999847,20.79999924,-9999,20,-9999,-9999,-9999,-9999,-9999,68,14.5,96,91.69999695
869,3,75 hp/55 kW,75,291,125,135,4,100,-9999,-9999,2,-9999,78.80000305,64.09999847,22,-9999,19,-9999,-9999,-9999,-9999,-9999,68,14.5,96,91.69999695
870,3,75 hp/55 kW,75,276,135,145,4,100,-9999,-9999,2,-9999,78.80000305,64.09999847,23.20000076,-9999,18,-9999,-9999,-9999,-9999,-9999,68,14.5,96,91.69999695
871,3,75 hp/55 kW,75,259,150,160,4,100,-9999,-9999,2,-9999,78.80000305,64.09999847,24.79999924,-9999,17,-9999,-9999,-9999,-9999,-9999,68,14.5,96,91.69999695
872,3,100 hp/75 kW,100,523,75,85,4,100,-9999,-9999,2,-9999,102,83,15.89999962,-9999,23,-9999,-9999,-9999,-9999,-9999,68,14.5,119,91.69999695
873,3,100 hp/75 kW,100,464,100,110,4,100,-9999,-9999,2,-9999,105,85.40000153,18.39999962,-9999,20,-9999,-9999,-9999,-9999,-9999,68,14.5,119,91.69999695
874,3,100 hp/75 kW,100,443,110,120,4,100,-9999,-9999,2,-9999,105,85.40000153,19.29999924,-9999,19,-9999,-9999,-9999,-9999,-9999,68,14.5,119,91.69999695
875,3,100 hp/75 kW,100,431,115,125,4,100,-9999,-9999,2,-9999,105,85.40000153,19.79999924,-9999,19,-9999,-9999,-9999,-9999,-9999,68,14.5,119,91.69999695
876,3,100 hp/75 kW,100,417,125,135,4,100,-9999,-9999,2,-9999,105,85.40000153,20.5,-9999,18,-9999,-9999,-9999,-9999,-9999,68,14.5,119,91.69999695
877,3,100 hp/75 kW,100,390,135,145,4,100,-9999,-9999,2,-9999,105,85.40000153,21.89999962,-9999,17,-9999,-9999,-9999,-9999,-9999,68,14.5,119,91.69999695
878,3,100 hp/75 kW,100,384,150,160,4,100,-9999,-9999,2,-9999,105,85.40000153,22.20000076,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,119,91.69999695
879,3,125 hp/90 kW,125,709,75,85,4,100,-9999,-9999,2,-9999,127.5,102.9000015,14.5,-9999,22,-9999,-9999,-9999,-9999,-9999,68,14.5,142,92.40000153
880,3,125 hp/90 kW,125,622,100,110,4,100,-9999,-9999,2,-9999,131.3000031,106,17,-9999,19,-9999,-9999,-9999,-9999,-9999,68,14.5,142,92.40000153
881,3,125 hp/90 kW,125,589,110,120,4,100,-9999,-9999,2,-9999,131.3000031,106,18,-9999,18,-9999,-9999,-9999,-9999,-9999,68,14.5,142,92.40000153
882,3,125 hp/90 kW,125,573,115,125,4,100,-9999,-9999,2,-9999,131.3000031,106,18.5,-9999,18,-9999,-9999,-9999,-9999,-9999,68,14.5,142,92.40000153
883,3,125 hp/90 kW,125,548,125,135,4,100,-9999,-9999,2,-9999,131.3000031,106,19.29999924,-9999,17,-9999,-9999,-9999,-9999,-9999,68,14.5,142,92.40000153
884,3,125 hp/90 kW,125,522,135,145,4,100,-9999,-9999,2,-9999,131.3000031,106,20.29999924,-9999,16,-9999,-9999,-9999,-9999,-9999,68,14.5,142,92.40000153
885,3,125 hp/90 kW,125,482,150,160,4,100,-9999,-9999,2,-9999,131.3000031,106,22,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,142,92.40000153
886,3,150 hp/110 kW,150,841,75,85,4,100,-9999,-9999,2,-9999,153,122.6999969,14.60000038,-9999,24,-9999,-9999,-9999,-9999,-9999,68,14.5,169,93
