ZIP (character),ZIP (numeric),state,eGRID Subregion #1,eGRID Subregion #2,eGRID Subregion #3,,,,,
46911,46911,IN,RFCW,,,,,,,
46912,46912,IN,RFCW,,,,,,,
46913,46913,IN,RFCW,,,,,,,
46914,46914,IN,RFCW,,,,,,,
46915,46915,IN,RFCW,,,,,,,
46916,46916,IN,RFCW,,,,,,,
46917,46917,IN,RFCW,,,,,,,
46919,46919,IN,RFCW,,,,,,,
46920,46920,IN,RFCW,,,,,,,
46921,46921,IN,RFCW,,,,,,,
46922,46922,IN,RFCW,,,,,,,
46923,46923,IN,RFCW,,,,,,,
46926,46926,IN,RFCW,,,,,,,
46928,46928,IN,RFCW,,,,,,,
46929,46929,IN,RFCW,,,,,,,
46930,46930,IN,RFCW,,,,,,,
46931,46931,IN,RFCW,,,,,,,
46932,46932,IN,RFCW,,,,,,,
46933,46933,IN,RFCW,,,,,,,
46935,46935,IN,RFCW,,,,,,,
46936,46936,IN,RFCW,,,,,,,
46937,46937,IN,RFCW,,,,,,,
46938,46938,IN,RFCW,,,,,,,
46939,46939,IN,RFCW,,,,,,,
46940,46940,IN,RFCW,,,,,,,
46941,46941,IN,RFCW,,,,,,,
46942,46942,IN,RFCW,,,,,,,
46943,46943,IN,RFCW,,,,,,,
46945,46945,IN,RFCW,,,,,,,
46946,46946,IN,RFCW,,,,,,,
46947,46947,IN,RFCW,,,,,,,
46950,46950,IN,RFCW,,,,,,,
46951,46951,IN,RFCW,,,,,,,
46952,46952,IN,RFCW,,,,,,,
46953,46953,IN,RFCW,,,,,,,
46957,46957,IN,RFCW,,,,,,,
46958,46958,IN,RFCW,,,,,,,
46959,46959,IN,RFCW,,,,,,,
46960,46960,IN,RFCW,,,,,,,
46961,46961,IN,RFCW,,,,,,,
46962,46962,IN,RFCW,,,,,,,
46965,46965,IN,RFCW,,,,,,,
46967,46967,IN,RFCW,,,,,,,
46968,46968,IN,RFCW,,,,,,,
46970,46970,IN,RFCW,,,,,,,
46971,46971,IN,RFCW,,,,,,,
46974,46974,IN,RFCW,,,,,,,
46975,46975,IN,RFCW,,,,,,,
46977,46977,IN,RFCW,,,,,,,
46978,46978,IN,RFCW,,,,,,,
46979,46979,IN,RFCW,,,,,,,
46980,46980,IN,RFCW,,,,,,,
46982,46982,IN,RFCW,,,,,,,
46984,46984,IN,RFCW,,,,,,,
46985,46985,IN,RFCW,,,,,,,
46986,46986,IN,RFCW,,,,,,,
46987,46987,IN,RFCW,,,,,,,
46988,46988,IN,RFCW,,,,,,,
46989,46989,IN,RFCW,,,,,,,
46990,46990,IN,RFCW,,,,,,,
46991,46991,IN,RFCW,,,,,,,
46992,46992,IN,RFCW,,,,,,,
46994,46994,IN,RFCW,,,,,,,
46995,46995,IN,RFCW,,,,,,,
46996,46996,IN,RFCW,,,,,,,
46998,46998,IN,RFCW,,,,,,,
47001,47001,IN,RFCW,,,,,,,
47003,47003,IN,RFCW,,,,,,,
47006,47006,IN,RFCW,,,,,,,
47010,47010,IN,RFCW,,,,,,,
47011,47011,IN,RFCW,,,,,,,
47012,47012,IN,RFCW,,,,,,,
47016,47016,IN,RFCW,,,,,,,
47017,47017,IN,RFCW,,,,,,,
47018,47018,IN,RFCW,,,,,,,
47019,47019,IN,RFCW,,,,,,,
47020,47020,IN,RFCW,,,,,,,
47021,47021,IN,RFCW,,,,,,,
47022,47022,IN,RFCW,,,,,,,
47023,47023,IN,RFCW,,,,,,,
47024,47024,IN,RFCW,,,,,,,
47025,47025,IN,RFCW,,,,,,,
47030,47030,IN,RFCW,,,,,,,
47031,47031,IN,RFCW,,,,,,,
47032,47032,IN,RFCW,,,,,,,
47033,47033,IN,RFCW,,,,,,,
47034,47034,IN,RFCW,,,,,,,
47035,47035,IN,RFCW,,,,,,,
47036,47036,IN,RFCW,,,,,,,
47037,47037,IN,RFCW,,,,,,,
47038,47038,IN,RFCW,,,,,,,
47039,47039,IN,RFCW,,,,,,,
47040,47040,IN,RFCW,,,,,,,
47041,47041,IN,RFCW,,,,,,,
47042,47042,IN,RFCW,,,,,,,
47043,47043,IN,RFCW,,,,,,,
47060,47060,IN,RFCW,,,,,,,
47102,47102,IN,RFCW,,,,,,,
47104,47104,IN,RFCW,,,,,,,
47106,47106,IN,RFCW,,,,,,,
47107,47107,IN,RFCW,,,,,,,
47108,47108,IN,RFCW,,,,,,,
47110,47110,IN,RFCW,,,,,,,
47111,47111,IN,RFCW,,,,,,,
47112,47112,IN,RFCW,,,,,,,
47114,47114,IN,RFCW,,,,,,,
47115,47115,IN,RFCW,,,,,,,
47116,47116,IN,RFCW,,,,,,,
47117,47117,IN,RFCW,,,,,,,
47118,47118,IN,RFCW,,,,,,,
47119,47119,IN,RFCW,,,,,,,
47120,47120,IN,RFCW,,,,,,,
47122,47122,IN,RFCW,,,,,,,
47123,47123,IN,RFCW,,,,,,,
47124,47124,IN,RFCW,,,,,,,
47125,47125,IN,RFCW,,,,,,,
47126,47126,IN,RFCW,,,,,,,
47129,47129,IN,RFCW,,,,,,,
47130,47130,IN,RFCW,,,,,,,
47131,47131,IN,RFCW,,,,,,,
47132,47132,IN,RFCW,,,,,,,
47133,47133,IN,RFCW,,,,,,,
47134,47134,IN,RFCW,,,,,,,
47135,47135,IN,RFCW,,,,,,,
47136,47136,IN,RFCW,,,,,,,
47137,47137,IN,RFCW,,,,,,,
47138,47138,IN,RFCW,,,,,,,
47139,47139,IN,RFCW,,,,,,,
47140,47140,IN,RFCW,,,,,,,
47141,47141,IN,RFCW,,,,,,,
47142,47142,IN,RFCW,,,,,,,
47143,47143,IN,RFCW,,,,,,,
47144,47144,IN,RFCW,,,,,,,
47145,47145,IN,RFCW,,,,,,,
47146,47146,IN,RFCW,,,,,,,
47147,47147,IN,RFCW,,,,,,,
47150,47150,IN,RFCW,,,,,,,
47151,47151,IN,RFCW,,,,,,,
47160,47160,IN,RFCW,,,,,,,
47161,47161,IN,RFCW,,,,,,,
47162,47162,IN,RFCW,,,,,,,
47163,47163,IN,RFCW,,,,,,,
47164,47164,IN,RFCW,,,,,,,
47165,47165,IN,RFCW,,,,,,,
47166,47166,IN,RFCW,,,,,,,
47167,47167,IN,RFCW,,,,,,,
47170,47170,IN,RFCW,,,,,,,
47172,47172,IN,RFCW,,,,,,,
47174,47174,IN,RFCW,,,,,,,
47175,47175,IN,RFCW,,,,,,,
47177,47177,IN,RFCW,,,,,,,
47190,47190,IN,RFCW,,,,,,,
47199,47199,IN,RFCW,,,,,,,
47201,47201,IN,RFCW,,,,,,,
47202,47202,IN,RFCW,,,,,,,
47203,47203,IN,RFCW,,,,,,,
47220,47220,IN,RFCW,,,,,,,
47223,47223,IN,RFCW,,,,,,,
47224,47224,IN,RFCW,,,,,,,
47225,47225,IN,RFCW,,,,,,,
47226,47226,IN,RFCW,,,,,,,
47227,47227,IN,RFCW,,,,,,,
47228,47228,IN,RFCW,,,,,,,
47229,47229,IN,RFCW,,,,,,,
47230,47230,IN,RFCW,,,,,,,
47231,47231,IN,RFCW,,,,,,,
47232,47232,IN,RFCW,,,,,,,
47234,47234,IN,RFCW,,,,,,,
47235,47235,IN,RFCW,,,,,,,
47236,47236,IN,RFCW,,,,,,,
47240,47240,IN,RFCW,,,,,,,
47243,47243,IN,RFCW,,,,,,,
47244,47244,IN,RFCW,,,,,,,
47245,47245,IN,RFCW,,,,,,,
47246,47246,IN,RFCW,,,,,,,
47247,47247,IN,RFCW,,,,,,,
47249,47249,IN,RFCW,,,,,,,
47250,47250,IN,RFCW,,,,,,,
47260,47260,IN,RFCW,,,,,,,
47261,47261,IN,RFCW,,,,,,,
47263,47263,IN,RFCW,,,,,,,
47264,47264,IN,RFCW,,,,,,,
47265,47265,IN,RFCW,,,,,,,
47270,47270,IN,RFCW,,,,,,,
47272,47272,IN,RFCW,,,,,,,
47273,47273,IN,RFCW,,,,,,,
47274,47274,IN,RFCW,,,,,,,
47280,47280,IN,RFCW,,,,,,,
47281,47281,IN,RFCW,,,,,,,
47282,47282,IN,RFCW,,,,,,,
47283,47283,IN,RFCW,,,,,,,
47302,47302,IN,RFCW,,,,,,,
47303,47303,IN,RFCW,,,,,,,
47304,47304,IN,RFCW,,,,,,,
47305,47305,IN,RFCW,,,,,,,
47306,47306,IN,RFCW,,,,,,,
47307,47307,IN,RFCW,,,,,,,
47308,47308,IN,RFCW,,,,,,,
47320,47320,IN,RFCW,,,,,,,
47322,47322,IN,RFCW,,,,,,,
47324,47324,IN,RFCW,,,,,,,
47325,47325,IN,RFCW,,,,,,,
47326,47326,IN,RFCW,,,,,,,
47327,47327,IN,RFCW,,,,,,,
47330,47330,IN,RFCW,,,,,,,
47331,47331,IN,RFCW,,,,,,,
47334,47334,IN,RFCW,,,,,,,
47335,47335,IN,RFCW,,,,,,,
47336,47336,IN,RFCW,,,,,,,
47337,47337,IN,RFCW,,,,,,,
47338,47338,IN,RFCW,,,,,,,
47339,47339,IN,RFCW,,,,,,,
47340,47340,IN,RFCW,,,,,,,
47341,47341,IN,RFCW,,,,,,,
47342,47342,IN,RFCW,,,,,,,
47344,47344,IN,RFCW,,,,,,,
47345,47345,IN,RFCW,,,,,,,
47346,47346,IN,RFCW,,,,,,,
47348,47348,IN,RFCW,,,,,,,
47351,47351,IN,RFCW,,,,,,,
47352,47352,IN,RFCW,,,,,,,
47353,47353,IN,RFCW,,,,,,,
47354,47354,IN,RFCW,,,,,,,
47355,47355,IN,RFCW,,,,,,,
47356,47356,IN,RFCW,,,,,,,
47357,47357,IN,RFCW,,,,,,,
47358,47358,IN,RFCW,,,,,,,
47359,47359,IN,RFCW,,,,,,,
47360,47360,IN,RFCW,,,,,,,
47361,47361,IN,RFCW,,,,,,,
47362,47362,IN,RFCW,,,,,,,
47366,47366,IN,RFCW,,,,,,,
47367,47367,IN,RFCW,,,,,,,
47368,47368,IN,RFCW,,,,,,,
47369,47369,IN,RFCW,,,,,,,
47370,47370,IN,RFCW,,,,,,,
47371,47371,IN,RFCW,,,,,,,
47373,47373,IN,RFCW,,,,,,,
47374,47374,IN,RFCW,,,,,,,
47375,47375,IN,RFCW,,,,,,,
47380,47380,IN,RFCW,,,,,,,
47381,47381,IN,RFCW,,,,,,,
47382,47382,IN,RFCW,,,,,,,
47383,47383,IN,RFCW,,,,,,,
47384,47384,IN,RFCW,,,,,,,
47385,47385,IN,RFCW,,,,,,,
47386,47386,IN,RFCW,,,,,,,
47387,47387,IN,RFCW,,,,,,,
47388,47388,IN,RFCW,,,,,,,
47390,47390,IN,RFCW,,,,,,,
47392,47392,IN,RFCW,,,,,,,
47393,47393,IN,RFCW,,,,,,,
47394,47394,IN,RFCW,,,,,,,
47396,47396,IN,RFCW,,,,,,,
47401,47401,IN,RFCW,,,,,,,
47402,47402,IN,RFCW,,,,,,,
47403,47403,IN,RFCW,,,,,,,
47404,47404,IN,RFCW,,,,,,,
47405,47405,IN,RFCW,,,,,,,
47406,47406,IN,RFCW,,,,,,,
47407,47407,IN,RFCW,,,,,,,
47408,47408,IN,RFCW,,,,,,,
47420,47420,IN,RFCW,,,,,,,
47421,47421,IN,RFCW,,,,,,,
47424,47424,IN,RFCW,,,,,,,
47426,47426,IN,RFCW,,,,,,,
47427,47427,IN,RFCW,,,,,,,
47429,47429,IN,RFCW,,,,,,,
47431,47431,IN,RFCW,,,,,,,
47432,47432,IN,RFCW,,,,,,,
47433,47433,IN,RFCW,,,,,,,
47434,47434,IN,RFCW,,,,,,,
47435,47435,IN,RFCW,,,,,,,
47436,47436,IN,RFCW,,,,,,,
47437,47437,IN,RFCW,,,,,,,
47438,47438,IN,RFCW,,,,,,,
47439,47439,IN,RFCW,,,,,,,
47441,47441,IN,RFCW,,,,,,,
47443,47443,IN,RFCW,,,,,,,
47445,47445,IN,RFCW,,,,,,,
47446,47446,IN,RFCW,,,,,,,
47448,47448,IN,RFCW,,,,,,,
47449,47449,IN,RFCW,,,,,,,
47451,47451,IN,RFCW,,,,,,,
47452,47452,IN,RFCW,,,,,,,
47453,47453,IN,RFCW,,,,,,,
47454,47454,IN,RFCW,,,,,,,
47455,47455,IN,RFCW,,,,,,,
47456,47456,IN,RFCW,,,,,,,
47457,47457,IN,RFCW,,,,,,,
47458,47458,IN,RFCW,,,,,,,
47459,47459,IN,RFCW,,,,,,,
47460,47460,IN,RFCW,,,,,,,
47462,47462,IN,RFCW,,,,,,,
47463,47463,IN,RFCW,,,,,,,
47464,47464,IN,RFCW,,,,,,,
47465,47465,IN,RFCW,,,,,,,
47467,47467,IN,RFCW,,,,,,,
47468,47468,IN,RFCW,,,,,,,
47469,47469,IN,RFCW,,,,,,,
47470,47470,IN,RFCW,,,,,,,
47471,47471,IN,RFCW,,,,,,,
47501,47501,IN,RFCW,,,,,,,
47512,47512,IN,RFCW,,,,,,,
47513,47513,IN,RFCW,,,,,,,
47514,47514,IN,RFCW,,,,,,,
47515,47515,IN,RFCW,,,,,,,
47516,47516,IN,RFCW,,,,,,,
47519,47519,IN,RFCW,,,,,,,
47520,47520,IN,RFCW,,,,,,,
47521,47521,IN,RFCW,,,,,,,
47522,47522,IN,RFCW,,,,,,,
47523,47523,IN,RFCW,,,,,,,
47524,47524,IN,RFCW,,,,,,,
47525,47525,IN,RFCW,,,,,,,
47527,47527,IN,RFCW,,,,,,,
47528,47528,IN,RFCW,,,,,,,
47529,47529,IN,RFCW,,,,,,,
47531,47531,IN,RFCW,,,,,,,
47532,47532,IN,RFCW,,,,,,,
47535,47535,IN,RFCW,,,,,,,
47536,47536,IN,RFCW,,,,,,,
47537,47537,IN,RFCW,,,,,,,
47541,47541,IN,RFCW,,,,,,,
47542,47542,IN,RFCW,,,,,,,
47545,47545,IN,RFCW,,,,,,,
47546,47546,IN,RFCW,,,,,,,
47547,47547,IN,RFCW,,,,,,,
47549,47549,IN,RFCW,,,,,,,
47550,47550,IN,RFCW,,,,,,,
47551,47551,IN,RFCW,,,,,,,
47552,47552,IN,RFCW,,,,,,,
47553,47553,IN,RFCW,,,,,,,
47556,47556,IN,RFCW,,,,,,,
47557,47557,IN,RFCW,,,,,,,
47558,47558,IN,RFCW,,,,,,,
47561,47561,IN,RFCW,,,,,,,
47562,47562,IN,RFCW,,,,,,,
47564,47564,IN,RFCW,,,,,,,
47567,47567,IN,RFCW,,,,,,,
47568,47568,IN,RFCW,,,,,,,
47573,47573,IN,RFCW,,,,,,,
47574,47574,IN,RFCW,,,,,,,
47575,47575,IN,RFCW,,,,,,,
47576,47576,IN,RFCW,,,,,,,
47577,47577,IN,RFCW,,,,,,,
47578,47578,IN,RFCW,,,,,,,
47579,47579,IN,RFCW,,,,,,,
47580,47580,IN,RFCW,,,,,,,
47581,47581,IN,RFCW,,,,,,,
47584,47584,IN,RFCW,,,,,,,
47585,47585,IN,RFCW,,,,,,,
47586,47586,IN,RFCW,,,,,,,
47588,47588,IN,RFCW,,,,,,,
47590,47590,IN,RFCW,,,,,,,
47591,47591,IN,RFCW,,,,,,,
47596,47596,IN,RFCW,,,,,,,
47597,47597,IN,RFCW,,,,,,,
47598,47598,IN,RFCW,,,,,,,
47601,47601,IN,RFCW,,,,,,,
47610,47610,IN,RFCW,,,,,,,
47611,47611,IN,RFCW,,,,,,,
47612,47612,IN,RFCW,,,,,,,
47613,47613,IN,RFCW,,,,,,,
47614,47614,IN,RFCW,,,,,,,
47615,47615,IN,RFCW,,,,,,,
47616,47616,IN,RFCW,,,,,,,
47617,47617,IN,RFCW,,,,,,,
47618,47618,IN,RFCW,,,,,,,
47619,47619,IN,RFCW,,,,,,,
47620,47620,IN,RFCW,,,,,,,
47629,47629,IN,RFCW,,,,,,,
47630,47630,IN,RFCW,,,,,,,
47631,47631,IN,RFCW,,,,,,,
47633,47633,IN,RFCW,,,,,,,
47634,47634,IN,RFCW,,,,,,,
47635,47635,IN,RFCW,,,,,,,
47637,47637,IN,RFCW,,,,,,,
47638,47638,IN,RFCW,,,,,,,
47639,47639,IN,RFCW,,,,,,,
47640,47640,IN,RFCW,,,,,,,
47647,47647,IN,RFCW,,,,,,,
47648,47648,IN,RFCW,,,,,,,
47649,47649,IN,RFCW,,,,,,,
47654,47654,IN,RFCW,,,,,,,
47660,47660,IN,RFCW,,,,,,,
47665,47665,IN,RFCW,,,,,,,
47666,47666,IN,RFCW,,,,,,,
47670,47670,IN,RFCW,,,,,,,
47683,47683,IN,RFCW,,,,,,,
47701,47701,IN,RFCW,,,,,,,
47702,47702,IN,RFCW,,,,,,,
47703,47703,IN,RFCW,,,,,,,
47704,47704,IN,RFCW,,,,,,,
47705,47705,IN,RFCW,,,,,,,
47706,47706,IN,RFCW,,,,,,,
47708,47708,IN,RFCW,,,,,,,
47710,47710,IN,RFCW,,,,,,,
47711,47711,IN,RFCW,,,,,,,
47712,47712,IN,RFCW,,,,,,,
47713,47713,IN,RFCW,,,,,,,
47714,47714,IN,RFCW,,,,,,,
47715,47715,IN,RFCW,,,,,,,
47716,47716,IN,RFCW,,,,,,,
47719,47719,IN,RFCW,,,,,,,
47720,47720,IN,RFCW,,,,,,,
47721,47721,IN,RFCW,,,,,,,
47722,47722,IN,RFCW,,,,,,,
47724,47724,IN,RFCW,,,,,,,
47725,47725,IN,RFCW,,,,,,,
47727,47727,IN,RFCW,,,,,,,
47728,47728,IN,RFCW,,,,,,,
47730,47730,IN,RFCW,,,,,,,
47731,47731,IN,RFCW,,,,,,,
47732,47732,IN,RFCW,,,,,,,
47733,47733,IN,RFCW,,,,,,,
47734,47734,IN,RFCW,,,,,,,
47735,47735,IN,RFCW,,,,,,,
47736,47736,IN,RFCW,,,,,,,
47737,47737,IN,RFCW,,,,,,,
47740,47740,IN,RFCW,,,,,,,
47744,47744,IN,RFCW,,,,,,,
47747,47747,IN,RFCW,,,,,,,
47750,47750,IN,RFCW,,,,,,,
47801,47801,IN,RFCW,,,,,,,
47802,47802,IN,RFCW,,,,,,,
47803,47803,IN,RFCW,,,,,,,
47804,47804,IN,RFCW,,,,,,,
47805,47805,IN,RFCW,,,,,,,
47807,47807,IN,RFCW,,,,,,,
47808,47808,IN,RFCW,,,,,,,
47809,47809,IN,RFCW,,,,,,,
47811,47811,IN,RFCW,,,,,,,
47812,47812,IN,RFCW,,,,,,,
47830,47830,IN,RFCW,,,,,,,
47831,47831,IN,RFCW,,,,,,,
47832,47832,IN,RFCW,,,,,,,
47833,47833,IN,RFCW,,,,,,,
47834,47834,IN,RFCW,,,,,,,
47836,47836,IN,RFCW,,,,,,,
47837,47837,IN,RFCW,,,,,,,
47838,47838,IN,RFCW,,,,,,,
47840,47840,IN,RFCW,,,,,,,
47841,47841,IN,RFCW,,,,,,,
47842,47842,IN,RFCW,,,,,,,
47845,47845,IN,RFCW,,,,,,,
47846,47846,IN,RFCW,,,,,,,
47847,47847,IN,RFCW,,,,,,,
47848,47848,IN,RFCW,,,,,,,
47849,47849,IN,RFCW,,,,,,,
47850,47850,IN,RFCW,,,,,,,
47851,47851,IN,RFCW,,,,,,,
47852,47852,IN,RFCW,,,,,,,
47853,47853,IN,RFCW,,,,,,,
47854,47854,IN,RFCW,,,,,,,
47855,47855,IN,RFCW,,,,,,,
47857,47857,IN,RFCW,,,,,,,
47858,47858,IN,RFCW,,,,,,,
47859,47859,IN,RFCW,,,,,,,
47860,47860,IN,RFCW,,,,,,,
47861,47861,IN,RFCW,,,,,,,
47862,47862,IN,RFCW,,,,,,,
47863,47863,IN,RFCW,,,,,,,
47865,47865,IN,RFCW,,,,,,,
47866,47866,IN,RFCW,,,,,,,
47868,47868,IN,RFCW,,,,,,,
47869,47869,IN,RFCW,,,,,,,
47870,47870,IN,RFCW,,,,,,,
47871,47871,IN,RFCW,,,,,,,
47872,47872,IN,RFCW,,,,,,,
47874,47874,IN,RFCW,,,,,,,
47875,47875,IN,RFCW,,,,,,,
47876,47876,IN,RFCW,,,,,,,
47878,47878,IN,RFCW,,,,,,,
47879,47879,IN,RFCW,,,,,,,
47880,47880,IN,RFCW,,,,,,,
47881,47881,IN,RFCW,,,,,,,
47882,47882,IN,RFCW,,,,,,,
47884,47884,IN,RFCW,,,,,,,
47885,47885,IN,RFCW,,,,,,,
47901,47901,IN,RFCW,,,,,,,
47902,47902,IN,RFCW,,,,,,,
47903,47903,IN,RFCW,,,,,,,
47904,47904,IN,RFCW,,,,,,,
47905,47905,IN,RFCW,,,,,,,
47906,47906,IN,RFCW,,,,,,,
47907,47907,IN,RFCW,,,,,,,
47909,47909,IN,RFCW,,,,,,,
47916,47916,IN,RFCW,,,,,,,
47917,47917,IN,RFCW,,,,,,,
47918,47918,IN,RFCW,,,,,,,
47920,47920,IN,RFCW,,,,,,,
47921,47921,IN,RFCW,,,,,,,
47922,47922,IN,RFCW,,,,,,,
47923,47923,IN,RFCW,,,,,,,
47924,47924,IN,RFCW,,,,,,,
47925,47925,IN,RFCW,,,,,,,
47926,47926,IN,RFCW,,,,,,,
47928,47928,IN,RFCW,,,,,,,
47929,47929,IN,RFCW,,,,,,,
47930,47930,IN,RFCW,,,,,,,
47932,47932,IN,RFCW,,,,,,,
47933,47933,IN,RFCW,,,,,,,
47934,47934,IN,RFCW,,,,,,,
47935,47935,IN,RFCW,,,,,,,
47936,47936,IN,RFCW,,,,,,,
47937,47937,IN,RFCW,,,,,,,
47938,47938,IN,RFCW,,,,,,,
47939,47939,IN,RFCW,,,,,,,
47940,47940,IN,RFCW,,,,,,,
47941,47941,IN,RFCW,,,,,,,
47942,47942,IN,RFCW,,,,,,,
47943,47943,IN,RFCW,,,,,,,
47944,47944,IN,RFCW,,,,,,,
47946,47946,IN,RFCW,,,,,,,
47948,47948,IN,RFCW,,,,,,,
47949,47949,IN,RFCW,,,,,,,
47950,47950,IN,RFCW,,,,,,,
47951,47951,IN,RFCW,,,,,,,
47952,47952,IN,RFCW,,,,,,,
47954,47954,IN,RFCW,,,,,,,
47955,47955,IN,RFCW,,,,,,,
47957,47957,IN,RFCW,,,,,,,
47958,47958,IN,RFCW,,,,,,,
47959,47959,IN,RFCW,,,,,,,
47960,47960,IN,RFCW,,,,,,,
47962,47962,IN,RFCW,,,,,,,
47963,47963,IN,RFCW,,,,,,,
47964,47964,IN,RFCW,,,,,,,
47965,47965,IN,RFCW,,,,,,,
47966,47966,IN,RFCW,,,,,,,
47967,47967,IN,RFCW,,,,,,,
47968,47968,IN,RFCW,,,,,,,
47969,47969,IN,RFCW,,,,,,,
47970,47970,IN,RFCW,,,,,,,
47971,47971,IN,RFCW,,,,,,,
47974,47974,IN,RFCW,,,,,,,
47975,47975,IN,RFCW,,,,,,,
47977,47977,IN,RFCW,,,,,,,
47978,47978,IN,RFCW,,,,,,,
47980,47980,IN,RFCW,,,,,,,
47981,47981,IN,RFCW,,,,,,,
47982,47982,IN,RFCW,,,,,,,
47983,47983,IN,RFCW,,,,,,,
47984,47984,IN,RFCW,,,,,,,
47986,47986,IN,RFCW,,,,,,,
47987,47987,IN,RFCW,,,,,,,
47988,47988,IN,RFCW,,,,,,,
47989,47989,IN,RFCW,,,,,,,
47990,47990,IN,RFCW,,,,,,,
47991,47991,IN,RFCW,,,,,,,
47992,47992,IN,RFCW,,,,,,,
47993,47993,IN,RFCW,,,,,,,
47994,47994,IN,RFCW,,,,,,,
47995,47995,IN,RFCW,,,,,,,
47996,47996,IN,RFCW,,,,,,,
47997,47997,IN,RFCW,,,,,,,
48001,48001,MI,RFCM,,,,,,,
48002,48002,MI,RFCM,,,,,,,
48003,48003,MI,RFCM,,,,,,,
48004,48004,MI,RFCM,,,,,,,
48005,48005,MI,RFCM,,,,,,,
48006,48006,MI,RFCM,,,,,,,
48007,48007,MI,RFCM,,,,,,,
48009,48009,MI,RFCM,,,,,,,
48012,48012,MI,RFCM,,,,,,,
48014,48014,MI,RFCM,,,,,,,
48015,48015,MI,RFCM,,,,,,,
48017,48017,MI,RFCM,,,,,,,
48021,48021,MI,RFCM,,,,,,,
48022,48022,MI,RFCM,,,,,,,
48023,48023,MI,RFCM,,,,,,,
48025,48025,MI,RFCM,,,,,,,
48026,48026,MI,RFCM,,,,,,,
48027,48027,MI,RFCM,,,,,,,
48028,48028,MI,RFCM,,,,,,,
48030,48030,MI,RFCM,,,,,,,
48032,48032,MI,RFCM,,,,,,,
48033,48033,MI,RFCM,,,,,,,
48034,48034,MI,RFCM,,,,,,,
48035,48035,MI,RFCM,,,,,,,
48036,48036,MI,RFCM,,,,,,,
48037,48037,MI,RFCM,,,,,,,
48038,48038,MI,RFCM,,,,,,,
48039,48039,MI,RFCM,,,,,,,
48040,48040,MI,RFCM,,,,,,,
48041,48041,MI,RFCM,,,,,,,
48042,48042,MI,RFCM,,,,,,,
48043,48043,MI,RFCM,,,,,,,
48044,48044,MI,RFCM,,,,,,,
48045,48045,MI,RFCM,,,,,,,
48046,48046,MI,RFCM,,,,,,,
48047,48047,MI,RFCM,,,,,,,
48048,48048,MI,RFCM,,,,,,,
48049,48049,MI,RFCM,,,,,,,
48050,48050,MI,RFCM,,,,,,,
48051,48051,MI,RFCM,,,,,,,
48054,48054,MI,RFCM,,,,,,,
48059,48059,MI,RFCM,,,,,,,
48060,48060,MI,RFCM,,,,,,,
48061,48061,MI,RFCM,,,,,,,
48062,48062,MI,RFCM,,,,,,,
48063,48063,MI,RFCM,,,,,,,
48064,48064,MI,RFCM,,,,,,,
48065,48065,MI,RFCM,,,,,,,
48066,48066,MI,RFCM,,,,,,,
48067,48067,MI,RFCM,,,,,,,
48068,48068,MI,RFCM,,,,,,,
48069,48069,MI,RFCM,,,,,,,
48070,48070,MI,RFCM,,,,,,,
48071,48071,MI,RFCM,,,,,,,
48072,48072,MI,RFCM,,,,,,,
48073,48073,MI,RFCM,,,,,,,
48074,48074,MI,RFCM,,,,,,,
48075,48075,MI,RFCM,,,,,,,
48076,48076,MI,RFCM,,,,,,,
48079,48079,MI,RFCM,,,,,,,
48080,48080,MI,RFCM,,,,,,,
48081,48081,MI,RFCM,,,,,,,
48082,48082,MI,RFCM,,,,,,,
48083,48083,MI,RFCM,,,,,,,
48084,48084,MI,RFCM,,,,,,,
48085,48085,MI,RFCM,,,,,,,
48086,48086,MI,RFCM,,,,,,,
48088,48088,MI,RFCM,,,,,,,
48089,48089,MI,RFCM,,,,,,,
48090,48090,MI,RFCM,,,,,,,
48091,48091,MI,RFCM,,,,,,,
48092,48092,MI,RFCM,,,,,,,
48093,48093,MI,RFCM,,,,,,,
48094,48094,MI,RFCM,,,,,,,
48095,48095,MI,RFCM,,,,,,,
48096,48096,MI,RFCM,,,,,,,
48097,48097,MI,RFCM,,,,,,,
48098,48098,MI,RFCM,,,,,,,
48099,48099,MI,RFCM,,,,,,,
48101,48101,MI,RFCM,,,,,,,
48103,48103,MI,RFCM,,,,,,,
48104,48104,MI,RFCM,,,,,,,
48105,48105,MI,RFCM,,,,,,,
48106,48106,MI,RFCM,,,,,,,
48107,48107,MI,RFCM,,,,,,,
48108,48108,MI,RFCM,,,,,,,
48109,48109,MI,RFCM,,,,,,,
48110,48110,MI,RFCM,,,,,,,
48111,48111,MI,RFCM,,,,,,,
48112,48112,MI,RFCM,,,,,,,
48113,48113,MI,RFCM,,,,,,,
48114,48114,MI,RFCM,,,,,,,
48115,48115,MI,RFCM,,,,,,,
48116,48116,MI,RFCM,,,,,,,
48117,48117,MI,RFCM,,,,,,,
48118,48118,MI,RFCM,,,,,,,
48120,48120,MI,RFCM,,,,,,,
48121,48121,MI,RFCM,,,,,,,
48122,48122,MI,RFCM,,,,,,,
48123,48123,MI,RFCM,,,,,,,
48124,48124,MI,RFCM,,,,,,,
48125,48125,MI,RFCM,,,,,,,
48126,48126,MI,RFCM,,,,,,,
48127,48127,MI,RFCM,,,,,,,
48128,48128,MI,RFCM,,,,,,,
48130,48130,MI,RFCM,,,,,,,
48131,48131,MI,RFCM,,,,,,,
